Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;1;1;9085;1;Secondary;131.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;139.8;1;0;0;1;0;0;19;0;0;5;6;5;13.4;0;0;5;5;5;12.8;0;10.8;1.4;1.74;0
1;1;3;9773;1;Secondary;158.0;Portugese;Secondary;Basic_Education;Administrative;Skilled Trades;157.0;1;0;0;1;0;0;18;0;0;6;6;6;12.666666666666666;0;0;6;7;6;12.571428571428571;0;10.8;1.4;1.74;0
1;17;2;9500;1;Secondary;122.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;131.0;1;0;0;1;0;0;18;0;0;7;7;6;12.516666666666666;1;0;7;7;6;12.516666666666666;1;7.6;2.6;0.32;1
1;43;1;9500;1;Secondary;130.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Service/Sales;100.0;0;0;0;1;0;0;20;0;0;7;11;6;11.616666666666667;0;0;7;7;7;13.0;0;13.9;-0.3;0.79;0
1;17;1;9238;1;Secondary;154.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;140.4;1;0;0;1;0;1;20;0;0;6;13;2;10.0;0;0;6;12;4;10.75;0;7.6;2.6;0.32;0
1;17;1;9147;1;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Intermediate/Tech;Intermediate/Tech;113.4;0;0;0;1;0;0;20;0;0;5;11;3;10.333333333333334;0;0;5;10;3;10.666666666666666;0;12.4;0.5;1.79;0
1;1;2;9085;1;Secondary;140.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;137.0;0;0;0;1;0;0;18;0;0;5;12;5;13.142857142857142;2;0;5;6;5;11.4;0;9.4;-0.8;-3.12;0
1;1;1;9147;1;Secondary;127.0;Portugese;Undergraduate;Basic_Education;Administrative;Service/Sales;121.8;0;0;0;1;0;0;18;0;0;5;5;5;12.6;0;0;5;5;5;14.0;0;11.1;0.6;2.02;0
1;17;1;9254;1;Secondary;133.1;Portugese;Secondary;Secondary;Administrative;Service/Sales;131.0;1;0;0;1;0;0;21;0;0;6;12;3;11.0;0;0;6;12;2;11.0;0;9.4;-0.8;-3.12;1
1;1;2;9147;1;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;118.6;1;0;0;1;0;0;19;0;0;5;8;5;10.8;0;0;5;9;4;11.25;2;16.2;0.3;-0.92;0
1;1;1;171;1;Secondary;137.0;Portugese;Undergraduate;Basic_Education;High-Level Specialists;Unskilled/Elementary;122.3;0;0;0;1;0;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;10.8;1.4;1.74;1
1;1;1;9670;1;Secondary;131.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;127.9;0;0;0;1;0;1;19;0;0;5;5;5;12.8;0;0;5;5;5;14.2;0;9.4;-0.8;-3.12;0
1;1;1;9085;1;Secondary;130.0;Portugese;Basic_Education;Basic_Education;Administrative;Skilled Trades;121.3;1;0;0;1;0;0;19;0;0;6;15;6;14.166666666666666;0;0;6;13;6;12.2;0;15.5;2.8;-4.06;0
1;17;6;9556;1;Secondary;122.0;Portugese;Secondary;Secondary;Administrative;Service/Sales;117.1;1;0;0;1;0;0;19;0;0;7;12;5;12.1;0;0;7;0;0;0.0;0;13.9;-0.3;0.79;1
1;44;1;9085;1;Technical/Specialized;160.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;160.0;1;0;0;1;0;0;20;0;1;6;7;6;14.166666666666666;0;1;6;17;5;13.77777777777778;0;12.4;0.5;1.79;0
1;1;1;9853;1;Secondary;146.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Intermediate/Tech;145.3;1;0;0;1;0;1;18;0;0;6;8;5;12.8;0;0;6;7;5;13.4;0;9.4;-0.8;-3.12;0
1;17;3;9238;1;Secondary;131.0;Portugese;Secondary;Technical/Specialized;Service/Sales;Intermediate/Tech;122.6;1;0;0;1;0;0;18;0;0;6;7;6;13.0;0;0;6;6;6;13.666666666666666;0;12.4;0.5;1.79;0
1;17;6;9500;1;Secondary;132.0;Portugese;Secondary;Basic_Education;Operators/Assembly;Unskilled/Elementary;128.0;1;0;0;1;0;0;19;0;0;7;7;7;13.467142857142855;0;0;8;9;8;15.011111111111113;0;12.4;0.5;1.79;0
1;1;3;9500;1;Secondary;138.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Operators/Assembly;124.9;1;0;0;1;0;1;18;0;0;7;9;7;13.2375;0;0;8;9;7;13.742857142857144;0;13.9;-0.3;0.79;1
1;17;2;9070;1;Secondary;130.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;123.7;1;0;0;1;0;0;18;0;0;6;6;6;12.333333333333334;0;0;6;6;6;13.0;0;7.6;2.6;0.32;0
1;1;4;9147;1;Secondary;126.0;Portugese;Secondary;Basic_Education;Administrative;Operators/Assembly;120.1;1;0;0;1;0;0;19;0;0;5;7;5;12.4;0;0;5;5;5;14.6;0;8.9;1.4;3.51;0
1;17;6;9500;1;Secondary;148.0;Portugese;Secondary;Basic_Education;Intermediate/Tech;Intermediate/Tech;131.7;1;0;0;1;0;0;19;0;0;7;8;5;14.0;0;0;7;7;0;0.0;0;13.9;-0.3;0.79;1
1;43;1;9238;1;Secondary;130.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;133.2;0;0;0;1;0;0;20;0;5;9;15;9;11.666666666666666;0;2;7;8;7;11.714285714285714;0;7.6;2.6;0.32;0
1;1;1;9670;1;Secondary;117.0;Portugese;Secondary;Basic_Education;Intermediate/Tech;Unskilled/Elementary;109.3;0;0;1;0;0;1;19;0;0;6;7;5;12.0;0;0;6;9;4;12.5;0;12.4;0.5;1.79;1
1;17;1;9670;1;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Service/Sales;113.0;1;0;0;1;0;0;20;0;0;5;7;4;12.2;0;0;5;5;4;11.5;0;7.6;2.6;0.32;0
1;1;1;9773;1;Secondary;153.0;Portugese;Secondary;Secondary;Administrative;Skilled Trades;157.9;0;0;1;1;0;1;18;0;0;6;6;6;14.833333333333334;0;0;6;6;6;14.833333333333334;0;8.9;1.4;3.51;0
1;1;2;9500;1;Secondary;117.0;Portugese;Basic_Education;Secondary;Administrative;Skilled Trades;112.1;0;0;0;1;0;1;20;0;0;7;9;5;13.188;0;0;8;9;7;12.892857142857142;0;11.1;0.6;2.02;0
1;18;1;9500;1;Secondary;178.0;Portugese;Basic_Education;Secondary;Administrative;Operators/Assembly;174.7;0;0;0;1;0;0;18;0;0;7;8;7;17.125;0;0;8;8;8;17.5875;0;13.9;-0.3;0.79;0
1;1;5;9500;1;Secondary;129.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;128.8;1;0;0;1;0;0;19;0;0;7;7;6;12.666666666666666;0;0;7;7;6;12.666666666666666;0;7.6;2.6;0.32;0
1;1;6;9773;1;Secondary;116.0;Portugese;Basic_Education;Secondary;Administrative;Administrative;110.1;1;0;0;1;0;1;19;0;0;6;8;6;12.666666666666666;0;0;6;10;5;12.0;0;12.4;0.5;1.79;0
1;51;1;9147;1;Secondary;99.0;Portugese;Undergraduate;Secondary;Intermediate/Tech;Intermediate/Tech;99.7;1;0;1;0;0;0;22;0;0;5;8;0;0.0;0;0;5;7;0;0.0;0;8.9;1.4;3.51;0
1;1;3;9238;1;Secondary;135.0;Portugese;Secondary;Secondary;Unskilled/Elementary;Military;121.0;1;0;0;1;0;1;19;0;0;6;7;6;11.333333333333334;0;0;6;6;6;11.5;0;12.4;0.5;1.79;0
1;1;3;9500;1;Secondary;141.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;131.7;1;0;0;1;0;1;19;0;0;7;10;7;13.605;0;0;8;11;8;12.33125;0;15.5;2.8;-4.06;0
1;17;5;9853;1;Secondary;132.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Skilled Agri/Fishery;119.1;1;0;0;1;0;1;19;0;0;6;10;5;12.0;0;0;6;9;5;10.8;0;9.4;-0.8;-3.12;0
1;1;4;9254;1;Secondary;132.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;124.7;1;0;0;1;0;0;19;0;0;5;10;0;0.0;0;0;5;10;0;0.0;0;7.6;2.6;0.32;1
1;17;1;9254;1;Secondary;113.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Military;117.2;1;0;0;1;0;0;20;0;0;6;8;5;11.2;0;0;6;12;3;11.666666666666666;0;7.6;2.6;0.32;1
1;1;1;9147;1;Secondary;134.0;Portugese;Undergraduate;Basic_Education;High-Level Specialists;Military;128.8;0;0;0;1;0;0;18;0;0;5;10;5;13.375;0;0;5;9;5;14.166666666666666;0;13.9;-0.3;0.79;0
1;1;1;9500;1;Secondary;136.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;131.5;0;0;0;1;0;1;20;0;0;7;8;6;13.863333333333337;0;0;8;9;7;14.178571428571429;0;11.1;0.6;2.02;0
1;1;1;171;1;Secondary;136.0;Portugese;Undergraduate;Basic_Education;High-Level Specialists;Operators/Assembly;121.7;1;0;0;1;0;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;0
1;1;1;9085;1;Secondary;129.0;Portugese;Secondary;Basic_Education;Administrative;Skilled Trades;123.4;0;0;0;1;0;0;19;0;0;5;6;5;12.4;0;0;5;6;5;13.4;0;7.6;2.6;0.32;0
1;17;1;9853;1;Secondary;138.0;Portugese;Basic_Education;Basic_Education;Skilled Trades;Skilled Agri/Fishery;124.7;1;0;0;1;0;0;18;0;0;6;11;3;12.333333333333334;0;0;6;10;5;10.833333333333334;0;9.4;-0.8;-3.12;0
1;1;1;9853;1;Secondary;137.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;132.8;1;0;0;1;0;0;18;0;0;6;7;6;13.333333333333334;0;0;6;8;5;11.8;0;7.6;2.6;0.32;0
1;43;1;9853;1;Secondary;115.0;Portugese;Undergraduate;Basic_Education;High-Level Specialists;Service/Sales;108.7;1;0;0;1;0;0;21;0;0;6;10;3;12.666666666666666;0;0;6;12;3;10.0;0;9.4;-0.8;-3.12;1
1;1;1;9853;1;Secondary;129.0;Portugese;Basic_Education;Basic_Education;Skilled Agri/Fishery;Skilled Agri/Fishery;138.1;0;0;0;1;0;0;19;0;0;6;8;6;12.0;0;0;6;10;4;11.5;0;7.6;2.6;0.32;1
1;1;1;9147;1;Secondary;131.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;126.5;0;0;0;1;0;1;18;0;0;5;5;5;10.6;0;0;5;5;5;11.8;0;12.4;0.5;1.79;0
1;17;2;9238;1;Secondary;133.0;Portugese;Secondary;Basic_Education;Skilled Trades;Unskilled/Elementary;127.4;1;0;0;1;0;1;18;0;0;6;8;6;12.25;0;0;6;7;6;11.857142857142858;0;12.7;3.7;-1.7;0
1;1;3;9238;1;Secondary;125.0;Portugese;Basic_Education;Secondary;Unskilled/Elementary;Military;123.6;1;0;0;1;0;0;20;0;0;6;10;4;11.0;0;0;6;9;6;11.833333333333334;0;9.4;-0.8;-3.12;0
1;39;1;8014;0;Secondary;120.0;Portugese;Secondary;Basic_Education;Skilled Agri/Fishery;Operators/Assembly;122.0;0;0;0;1;0;1;24;0;0;6;11;5;11.0;0;0;6;9;5;12.6;0;11.1;0.6;2.02;0
1;1;1;9670;1;Secondary;128.0;Portugese;Basic_Education;Secondary;Administrative;Management;118.2;0;0;0;1;0;0;19;0;0;6;6;6;13.166666666666666;0;0;6;9;6;13.0;0;10.8;1.4;1.74;1
1;1;1;9500;1;Secondary;127.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;123.9;1;0;0;1;0;1;18;0;0;7;9;7;12.855555555555554;0;0;8;12;7;12.761111111111113;0;15.5;2.8;-4.06;0
1;1;2;9500;1;Secondary;134.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;125.8;1;0;0;1;0;0;18;0;0;7;8;7;14.91875;0;0;8;8;8;15.355;0;15.5;2.8;-4.06;0
1;17;5;9853;1;Secondary;132.0;Portugese;Secondary;Secondary;Administrative;Administrative;123.3;1;0;0;1;0;0;21;0;0;6;13;4;11.5;0;0;6;10;3;11.0;0;10.8;1.4;1.74;1
1;17;2;9670;1;Secondary;124.0;Portugese;Secondary;Basic_Education;Service/Sales;Administrative;124.4;0;0;0;1;0;0;19;0;0;5;5;5;14.2;0;0;5;5;5;14.2;0;7.6;2.6;0.32;0
1;17;1;9773;1;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Skilled Trades;Skilled Trades;126.0;0;0;0;1;0;1;19;0;0;6;6;6;12.5;0;0;6;7;6;13.0;0;15.5;2.8;-4.06;0
3;39;1;9003;1;Secondary;170.0;Portugese;Secondary;Basic_Education;Skilled Agri/Fishery;Skilled Agri/Fishery;170.0;0;0;1;1;0;0;47;0;0;1;1;0;0.0;0;0;6;0;0;0.0;0;8.9;1.4;3.51;0
1;17;3;9238;1;Secondary;125.0;Portugese;Basic_Education;Basic_Education;Skilled Trades;Operators/Assembly;121.5;0;0;0;1;0;0;19;0;0;6;10;5;11.666666666666666;0;0;6;12;4;11.0;0;13.9;-0.3;0.79;0
1;39;1;9500;1;Undergraduate;130.0;Portugese;Undergraduate;Undergraduate;Management;Management;130.0;0;0;0;1;0;0;29;0;1;8;8;7;14.257142857142856;0;1;8;8;7;14.257142857142856;0;12.7;3.7;-1.7;0
1;43;1;9238;1;Secondary;125.0;Portugese;Basic_Education;Basic_Education;Administrative;Operators/Assembly;117.0;1;0;0;1;0;0;21;0;0;6;13;3;12.0;0;0;6;12;2;11.333333333333334;0;16.2;0.3;-0.92;1
1;39;1;9085;1;Secondary;130.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;130.0;1;0;0;1;0;0;28;0;0;5;13;4;11.25;1;0;5;11;4;10.5;0;12.7;3.7;-1.7;0
1;17;2;9556;1;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Intermediate/Tech;Military;108.0;0;0;0;1;0;0;20;0;0;7;8;7;12.457142857142856;0;0;8;8;8;13.5625;0;15.5;2.8;-4.06;0
1;17;1;9500;1;Secondary;131.0;Portugese;Undergraduate;Basic_Education;Administrative;Service/Sales;132.3;1;0;0;1;0;0;19;0;0;7;7;6;11.683333333333332;0;0;7;7;6;11.683333333333332;0;7.6;2.6;0.32;0
1;42;1;8014;0;Secondary;150.0;Portugese;Basic_Education;Undergraduate;Administrative;Skilled Agri/Fishery;148.0;0;0;0;1;0;0;26;0;0;6;10;3;11.666666666666666;0;0;6;8;5;12.0;0;9.4;-0.8;-3.12;0
1;17;2;9254;1;Secondary;125.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Operators/Assembly;122.6;1;0;1;0;0;0;20;0;0;6;8;4;11.75;0;0;6;6;6;13.166666666666666;0;11.1;0.6;2.02;1
1;1;1;9670;1;Secondary;131.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;123.0;1;0;0;1;0;1;18;0;0;5;6;3;11.666666666666666;0;0;5;6;4;13.5;0;7.6;2.6;0.32;0
1;39;1;9853;1;Secondary;130.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Service/Sales;102.5;0;0;0;1;0;0;27;0;0;6;9;5;13.2;0;0;6;10;5;12.0;0;7.6;2.6;0.32;0
1;1;5;9853;1;Secondary;141.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Service/Sales;133.0;1;0;0;1;0;0;18;0;0;6;8;5;12.4;0;0;6;12;5;10.4;0;9.4;-0.8;-3.12;1
1;7;1;9500;1;Undergraduate;140.0;Portugese;Secondary;Secondary;Unskilled/Elementary;Service/Sales;140.0;0;0;0;1;0;0;33;0;2;7;8;6;14.35;0;3;8;10;6;14.583333333333334;0;16.2;0.3;-0.92;1
1;43;1;9853;1;Secondary;140.0;Portugese;Undergraduate;Secondary;Intermediate/Tech;Intermediate/Tech;128.3;1;0;0;1;0;0;35;0;19;21;21;21;12.61904761904762;0;13;19;19;19;12.789473684210526;0;12.4;0.5;1.79;0
1;44;1;9991;0;Technical/Specialized;140.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Operators/Assembly;140.0;0;0;0;1;0;1;26;0;2;6;7;6;12.666666666666666;0;2;6;7;6;13.166666666666666;1;9.4;-0.8;-3.12;0
1;39;1;9773;1;Basic_Education;133.1;Portugese;Basic_Education;Basic_Education;Intermediate/Tech;Administrative;104.0;0;0;1;0;0;0;27;0;0;6;6;5;12.0;0;0;6;6;0;0.0;0;11.1;0.6;2.02;1
1;18;3;9070;1;Secondary;131.0;Portugese;Secondary;Basic_Education;Service/Sales;Service/Sales;122.3;1;0;0;0;0;0;19;0;0;6;6;6;12.166666666666666;0;0;6;6;0;0.0;0;15.5;2.8;-4.06;1
1;17;2;9254;1;Secondary;143.0;Portugese;Secondary;Basic_Education;Administrative;Skilled Agri/Fishery;135.0;0;0;0;1;0;0;20;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;11.1;0.6;2.02;1
1;18;2;9147;1;Secondary;132.0;Portugese;Undergraduate;Undergraduate;Service/Sales;Skilled Trades;119.1;1;0;1;0;0;0;20;0;0;5;9;3;10.0;0;0;5;9;3;10.571428571428571;0;10.8;1.4;1.74;1
1;43;1;9238;1;Secondary;143.0;Portugese;Secondary;Basic_Education;Service/Sales;Unskilled/Elementary;126.6;0;0;1;0;0;0;21;0;5;10;18;8;11.5;0;0;6;12;4;10.0;0;9.4;-0.8;-3.12;0
1;17;3;9500;1;Secondary;141.0;Portugese;Basic_Education;Secondary;Unskilled/Elementary;Administrative;129.0;1;0;0;1;0;1;18;0;0;7;7;6;13.05;0;0;7;7;6;13.05;0;7.6;2.6;0.32;0
1;39;1;9085;1;Secondary;133.1;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;162.3;1;0;0;1;0;0;24;0;0;6;10;2;11.0;0;0;6;6;0;0.0;0;8.9;1.4;3.51;1
1;17;4;9070;1;Secondary;148.0;Portugese;Secondary;Undergraduate;Administrative;Management;163.4;1;0;0;1;0;0;20;0;0;6;7;6;11.5;0;0;6;6;6;12.0;0;16.2;0.3;-0.92;0
1;1;1;9254;1;Secondary;125.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Operators/Assembly;121.5;0;0;0;1;0;1;21;0;0;6;7;6;12.0;0;0;6;6;6;12.5;0;13.9;-0.3;0.79;0
1;1;1;8014;0;Secondary;120.0;Portugese;Secondary;Basic_Education;Skilled Trades;Intermediate/Tech;122.8;0;0;0;1;0;0;23;0;0;6;13;2;10.0;0;0;5;12;1;10.0;0;9.4;-0.8;-3.12;0
1;39;1;9147;1;Secondary;140.0;Portugese;Secondary;Undergraduate;Administrative;Intermediate/Tech;118.0;1;0;0;1;0;0;24;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;1
1;51;1;9853;1;Secondary;139.0;Portugese;Secondary;Secondary;Administrative;Military;134.0;0;0;0;1;0;0;21;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;12.4;0.5;1.79;1
1;1;4;9500;1;Secondary;142.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Operators/Assembly;129.8;1;0;0;1;0;0;18;0;0;8;8;7;12.242857142857144;0;0;8;8;7;12.242857142857144;0;12.7;3.7;-1.7;0
1;39;1;9991;0;Undergraduate;130.0;Portugese;Basic_Education;Secondary;Intermediate/Tech;Administrative;152.0;1;0;0;1;0;0;27;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;8.9;1.4;3.51;1
1;18;6;9500;1;Secondary;126.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Service/Sales;122.8;1;0;0;1;0;0;18;0;0;8;8;8;12.93375;0;0;8;8;8;12.93375;0;9.4;-0.8;-3.12;0
1;7;1;9119;1;Undergraduate;150.0;Portugese;Undergraduate;Undergraduate;High-Level Specialists;High-Level Specialists;150.0;0;0;0;1;0;0;35;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;13.9;-0.3;0.79;1
1;1;1;9853;1;Secondary;130.0;Portugese;Basic_Education;Basic_Education;Intermediate/Tech;Operators/Assembly;131.8;0;0;0;1;0;0;18;0;0;7;9;7;12.571428571428571;0;0;7;8;7;14.428571428571429;0;11.1;0.6;2.02;0
1;39;1;9500;1;Secondary;120.0;Portugese;Secondary;Undergraduate;Skilled Trades;High-Level Specialists;105.9;0;0;0;1;0;0;35;0;0;3;4;3;11.816666666666668;0;0;3;3;3;11.333333333333334;0;11.1;0.6;2.02;0
1;1;1;9085;1;Secondary;138.0;Portugese;Secondary;Secondary;Administrative;Skilled Trades;132.1;1;0;0;1;0;0;19;0;0;5;9;4;13.75;0;0;5;13;4;14.333333333333334;2;10.8;1.4;1.74;0
1;1;4;9238;1;Secondary;127.0;Portugese;Basic_Education;Basic_Education;Administrative;Student/Other;127.4;1;0;0;1;0;0;20;0;0;6;8;6;11.166666666666666;0;0;6;6;6;11.333333333333334;0;7.6;2.6;0.32;0
1;1;4;9500;1;Secondary;140.0;Portugese;Basic_Education;Basic_Education;Skilled Trades;Skilled Trades;129.5;1;0;0;1;0;0;18;0;0;8;8;7;12.324285714285711;0;0;8;8;7;12.324285714285711;0;10.8;1.4;1.74;0
1;44;1;9238;1;Technical/Specialized;130.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Military;126.7;0;0;1;1;0;0;21;0;3;6;6;6;12.166666666666666;0;2;6;7;6;11.714285714285714;0;13.9;-0.3;0.79;0
1;17;2;9238;1;Secondary;128.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Operators/Assembly;116.5;0;0;0;1;0;1;18;0;0;6;11;5;11.142857142857142;0;0;6;11;4;11.25;0;16.2;0.3;-0.92;0
1;1;2;9500;1;Secondary;149.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;126.5;1;0;0;1;0;0;18;0;0;8;8;7;12.914285714285713;0;0;8;8;7;12.914285714285713;0;12.7;3.7;-1.7;0
1;1;4;9773;1;Secondary;155.0;Portugese;Undergraduate;Basic_Education;Management;Administrative;149.8;1;0;0;1;0;1;18;0;0;6;6;6;13.833333333333334;0;0;6;6;6;14.166666666666666;0;16.2;0.3;-0.92;0
1;1;1;9085;1;Secondary;120.0;Portugese;Basic_Education;Secondary;Operators/Assembly;Skilled Trades;115.1;1;0;0;1;0;0;19;0;0;6;8;6;13.857142857142858;0;0;6;9;5;13.4;0;13.9;-0.3;0.79;0
1;39;1;9254;1;Basic_Education;133.1;Portugese;Undergraduate;Basic_Education;High-Level Specialists;Intermediate/Tech;124.5;0;0;0;1;0;1;36;0;0;6;7;6;13.714285714285714;0;0;6;6;5;12.8;0;16.2;0.3;-0.92;1
1;1;2;9500;1;Secondary;131.0;Portugese;Basic_Education;Secondary;Skilled Trades;Administrative;128.3;1;0;0;1;0;1;18;0;0;8;8;7;12.642857142857142;0;0;8;8;7;12.642857142857142;0;12.7;3.7;-1.7;0
1;1;1;9500;1;Secondary;149.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;136.0;0;0;0;1;0;1;18;0;0;7;7;6;12.916666666666666;0;0;7;7;6;12.916666666666666;0;7.6;2.6;0.32;0
1;43;1;9130;1;Secondary;140.0;Portugese;Secondary;Undergraduate;Unskilled/Elementary;High-Level Specialists;140.0;1;0;0;1;0;1;20;0;0;6;8;6;15.625;0;0;6;8;6;15.857142857142858;0;13.9;-0.3;0.79;0
1;39;1;9991;0;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;126.3;0;0;0;1;0;1;26;0;0;5;7;0;0.0;0;0;5;8;0;0.0;0;16.2;0.3;-0.92;1
1;43;1;9773;1;Secondary;122.0;Portugese;Secondary;Secondary;Administrative;Service/Sales;126.9;0;0;0;1;0;0;21;0;0;6;8;6;11.714285714285714;0;0;6;7;6;12.0;0;7.6;2.6;0.32;0
1;39;1;9556;1;Undergraduate;130.0;Portugese;Secondary;Secondary;Administrative;Service/Sales;145.0;0;0;0;1;0;0;25;0;0;7;10;6;12.125;0;0;8;9;8;13.3125;0;15.5;2.8;-4.06;0
1;18;1;9147;1;Secondary;121.0;Portugese;Basic_Education;Undergraduate;Service/Sales;Service/Sales;115.8;1;0;0;1;0;1;19;0;0;5;7;5;11.6;0;0;5;5;5;11.6;0;12.4;0.5;1.79;0
1;39;1;8014;0;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Operators/Assembly;Skilled Trades;100.0;1;0;0;1;0;0;24;0;0;6;11;1;10.0;0;0;6;6;0;0.0;6;9.4;-0.8;-3.12;1
1;39;1;8014;0;Secondary;133.1;Portugese;Secondary;Basic_Education;Service/Sales;Administrative;102.5;0;0;0;1;0;1;27;0;0;6;16;1;10.0;0;0;6;13;0;0.0;0;8.9;1.4;3.51;1
1;17;1;9085;1;Secondary;121.0;Portugese;Basic_Education;Basic_Education;Management;Intermediate/Tech;131.5;0;0;0;1;0;0;21;0;0;5;10;0;0.0;1;0;5;9;2;13.5;0;7.6;2.6;0.32;1
1;1;1;9147;1;Secondary;133.0;Portugese;Basic_Education;Basic_Education;Skilled Trades;Skilled Trades;147.0;0;0;0;1;0;1;18;0;0;5;7;4;13.0;0;0;5;8;3;12.333333333333334;0;9.4;-0.8;-3.12;0
2;1;4;9853;1;Secondary;134.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Skilled Trades;122.5;0;1;0;1;0;1;19;0;0;6;6;6;13.333333333333334;0;0;6;6;6;14.5;0;10.8;1.4;1.74;0
1;1;3;9254;1;Secondary;115.0;Portugese;Secondary;Secondary;Intermediate/Tech;Intermediate/Tech;117.5;1;0;0;1;0;0;18;0;0;6;9;4;11.25;0;0;6;13;2;12.5;0;9.4;-0.8;-3.12;1
1;51;1;9500;1;Secondary;127.0;Portugese;Basic_Education;Secondary;Service/Sales;Unskilled/Elementary;150.0;0;0;0;1;0;1;19;0;0;7;9;5;13.85;0;0;8;9;7;12.19285714285714;0;11.1;0.6;2.02;0
1;18;1;9500;1;Secondary;135.0;Portugese;Secondary;Basic_Education;Administrative;Service/Sales;127.5;1;0;0;1;0;1;19;0;0;7;8;6;13.741666666666667;0;0;8;9;7;14.9125;0;16.2;0.3;-0.92;0
2;7;1;9991;0;Postgraduate;140.0;Portugese;Undergraduate;Postgraduate;Intermediate/Tech;Intermediate/Tech;140.0;0;0;0;1;0;0;33;0;2;6;7;6;15.333333333333334;0;0;5;5;5;15.8;0;11.1;0.6;2.02;0
2;7;1;9147;1;Undergraduate;130.0;Portugese;Secondary;Postgraduate;Intermediate/Tech;Military;130.0;0;0;0;1;0;0;45;0;0;5;6;5;11.0;0;0;5;5;5;13.8;0;12.4;0.5;1.79;0
